ubigeo,departamento,provincia,distrito,tipo_area,poblacion,anio
210106,Puno,Puno,Chucuito,Urbano,1174,2017
210106,Puno,Puno,Chucuito,Rural,6251,2017
210106,Puno,Puno,Chucuito,Total,7425,2017
210107,Puno,Puno,Coata,Urbano,1950,2017
210107,Puno,Puno,Coata,Rural,4990,2017
210107,Puno,Puno,Coata,Total,6940,2017
210108,Puno,Puno,Huata,Urbano,384,2017
210108,Puno,Puno,Huata,Rural,2917,2017
210108,Puno,Puno,Huata,Total,3301,2017
210109,Puno,Puno,Mañazo,Urbano,2641,2017
210109,Puno,Puno,Mañazo,Rural,2682,2017
210109,Puno,Puno,Mañazo,Total,5324,2017
210110,Puno,Puno,Paucarcolla,Urbano,636,2017
210110,Puno,Puno,Paucarcolla,Rural,3794,2017
210110,Puno,Puno,Paucarcolla,Total,4431,2017
210111,Puno,Puno,Pichacani,Urbano,2453,2017
210111,Puno,Puno,Pichacani,Rural,3435,2017
210111,Puno,Puno,Pichacani,Total,5888,2017
210112,Puno,Puno,Plateria,Urbano,528,2017
210112,Puno,Puno,Plateria,Rural,6940,2017
210112,Puno,Puno,Plateria,Total,7469,2017
210113,Puno,Puno,San Antonio,Urbano,307,2017
210113,Puno,Puno,San Antonio,Rural,2341,2017
210113,Puno,Puno,San Antonio,Total,2648,2017
210114,Puno,Puno,Tiquillaca,Urbano,369,2017
210114,Puno,Puno,Tiquillaca,Rural,1318,2017
210114,Puno,Puno,Tiquillaca,Total,1688,2017
210115,Puno,Puno,Vilque,Urbano,918,2017
210115,Puno,Puno,Vilque,Rural,2077,2017
210115,Puno,Puno,Vilque,Total,2995,2017
210201,Puno,Azángaro,Azángaro,Urbano,20887,2017
210201,Puno,Azángaro,Azángaro,Rural,9845,2017
210201,Puno,Azángaro,Azángaro,Total,30732,2017
210202,Puno,Azángaro,Achaya,Urbano,80,2017
210202,Puno,Azángaro,Achaya,Rural,2899,2017
210202,Puno,Azángaro,Achaya,Total,2980,2017
210203,Puno,Azángaro,Arapa,Urbano,1566,2017
210203,Puno,Azángaro,Arapa,Rural,5789,2017
210203,Puno,Azángaro,Arapa,Total,7356,2017
210204,Puno,Azángaro,Asillo,Urbano,4170,2017
210204,Puno,Azángaro,Asillo,Rural,10990,2017
210204,Puno,Azángaro,Asillo,Total,15160,2017
210205,Puno,Azángaro,Caminaca,Urbano,136,2017
210205,Puno,Azángaro,Caminaca,Rural,2978,2017
210205,Puno,Azángaro,Caminaca,Total,3115,2017
210206,Puno,Azángaro,Chupa,Urbano,875,2017
210206,Puno,Azángaro,Chupa,Rural,5959,2017
210206,Puno,Azángaro,Chupa,Total,6834,2017
210207,Puno,Azángaro,José Domingo Choquehuanca,Urbano,3244,2017
210207,Puno,Azángaro,José Domingo Choquehuanca,Rural,1583,2017
210207,Puno,Azángaro,José Domingo Choquehuanca,Total,4828,2017
210208,Puno,Azángaro,Muñani,Urbano,2086,2017
210208,Puno,Azángaro,Muñani,Rural,4889,2017
210208,Puno,Azángaro,Muñani,Total,6976,2017
210209,Puno,Azángaro,Potoni,Urbano,2053,2017
210209,Puno,Azángaro,Potoni,Rural,2040,2017
210209,Puno,Azángaro,Potoni,Total,4093,2017
210210,Puno,Azángaro,Saman,Urbano,465,2017
210210,Puno,Azángaro,Saman,Rural,9596,2017
210210,Puno,Azángaro,Saman,Total,10062,2017
210211,Puno,Azángaro,San Anton,Urbano,3707,2017
210211,Puno,Azángaro,San Anton,Rural,3945,2017
210211,Puno,Azángaro,San Anton,Total,7652,2017
210212,Puno,Azángaro,San José,Urbano,2231,2017
210212,Puno,Azángaro,San José,Rural,2868,2017
210212,Puno,Azángaro,San José,Total,5100,2017
210213,Puno,Azángaro,San Juan de Salinas,Urbano,172,2017
210213,Puno,Azángaro,San Juan de Salinas,Rural,2896,2017
210213,Puno,Azángaro,San Juan de Salinas,Total,3069,2017
210214,Puno,Azángaro,Santiago de Pupuja,Urbano,171,2017
210214,Puno,Azángaro,Santiago de Pupuja,Rural,4553,2017
210214,Puno,Azángaro,Santiago de Pupuja,Total,4724,2017
210215,Puno,Azángaro,Tirapata,Urbano,659,2017
210215,Puno,Azángaro,Tirapata,Rural,2325,2017
210215,Puno,Azángaro,Tirapata,Total,2985,2017
210301,Puno,Carabaya,Macusani,Urbano,11897,2017
210301,Puno,Carabaya,Macusani,Rural,1733,2017
210301,Puno,Carabaya,Macusani,Total,13630,2017
210302,Puno,Carabaya,Ajoyani,Urbano,1520,2017
210302,Puno,Carabaya,Ajoyani,Rural,833,2017
210302,Puno,Carabaya,Ajoyani,Total,2354,2017
210303,Puno,Carabaya,Ayapata,Urbano,2593,2017
210303,Puno,Carabaya,Ayapata,Rural,6907,2017
210303,Puno,Carabaya,Ayapata,Total,9500,2017
210304,Puno,Carabaya,Coasa,Urbano,3640,2017
210304,Puno,Carabaya,Coasa,Rural,3240,2017
210304,Puno,Carabaya,Coasa,Total,6880,2017
210305,Puno,Carabaya,Corani,Urbano,2574,2017
210305,Puno,Carabaya,Corani,Rural,1907,2017
210305,Puno,Carabaya,Corani,Total,4481,2017
210306,Puno,Carabaya,Crucero,Urbano,7412,2017
210306,Puno,Carabaya,Crucero,Rural,2328,2017
210306,Puno,Carabaya,Crucero,Total,9740,2017
210307,Puno,Carabaya,Ituata,Urbano,831,2017
210307,Puno,Carabaya,Ituata,Rural,7166,2017
210307,Puno,Carabaya,Ituata,Total,7997,2017
210308,Puno,Carabaya,Ollachea,Urbano,2679,2017
210308,Puno,Carabaya,Ollachea,Rural,3494,2017
210308,Puno,Carabaya,Ollachea,Total,6173,2017
210309,Puno,Carabaya,San Gaban,Urbano,1627,2017
210309,Puno,Carabaya,San Gaban,Rural,5433,2017
210309,Puno,Carabaya,San Gaban,Total,7060,2017
210310,Puno,Carabaya,Usicayos,Urbano,3757,2017
210310,Puno,Carabaya,Usicayos,Rural,5474,2017
210310,Puno,Carabaya,Usicayos,Total,9231,2017
210401,Puno,Chucuito,Juli,Urbano,8566,2017
210401,Puno,Chucuito,Juli,Rural,12427,2017
210401,Puno,Chucuito,Juli,Total,20994,2017
210402,Puno,Chucuito,Desaguadero,Urbano,8635,2017
210402,Puno,Chucuito,Desaguadero,Rural,5630,2017
210402,Puno,Chucuito,Desaguadero,Total,14265,2017
210403,Puno,Chucuito,Huacullani,Urbano,2468,2017
210403,Puno,Chucuito,Huacullani,Rural,7159,2017
210403,Puno,Chucuito,Huacullani,Total,9627,2017
210404,Puno,Chucuito,Kelluyo,Urbano,925,2017
210404,Puno,Chucuito,Kelluyo,Rural,6965,2017
210404,Puno,Chucuito,Kelluyo,Total,7891,2017
210405,Puno,Chucuito,Pisacoma,Urbano,1312,2017
210405,Puno,Chucuito,Pisacoma,Rural,7471,2017
210405,Puno,Chucuito,Pisacoma,Total,8783,2017
210406,Puno,Chucuito,Pomata,Urbano,2886,2017
210406,Puno,Chucuito,Pomata,Rural,11760,2017
210406,Puno,Chucuito,Pomata,Total,14646,2017
210407,Puno,Chucuito,Zepita,Urbano,2213,2017
210407,Puno,Chucuito,Zepita,Rural,15599,2017
210407,Puno,Chucuito,Zepita,Total,17812,2017
210501,Puno,El Collao,Ilave,Urbano,23116,2017
210501,Puno,El Collao,Ilave,Rural,26337,2017
210501,Puno,El Collao,Ilave,Total,49454,2017
210502,Puno,El Collao,Capazo,Urbano,115,2017
210502,Puno,El Collao,Capazo,Rural,1100,2017
210502,Puno,El Collao,Capazo,Total,1216,2017
210503,Puno,El Collao,Pilcuyo,Urbano,1429,2017
210503,Puno,El Collao,Pilcuyo,Rural,9901,2017
210503,Puno,El Collao,Pilcuyo,Total,11330,2017
210504,Puno,El Collao,Santa Rosa,Urbano,1247,2017
210504,Puno,El Collao,Santa Rosa,Rural,2453,2017
210504,Puno,El Collao,Santa Rosa,Total,3700,2017
210505,Puno,El Collao,Conduriri,Urbano,632,2017
210505,Puno,El Collao,Conduriri,Rural,2067,2017
210505,Puno,El Collao,Conduriri,Total,2699,2017
210601,Puno,Huancané,Huancané,Urbano,7734,2017
210601,Puno,Huancané,Huancané,Rural,11535,2017
210601,Puno,Huancané,Huancané,Total,19270,2017
210602,Puno,Huancané,Cojata,Urbano,1489,2017
210602,Puno,Huancané,Cojata,Rural,2548,2017
210602,Puno,Huancané,Cojata,Total,4037,2017
210603,Puno,Huancané,Huatasani,Urbano,1411,2017
210603,Puno,Huancané,Huatasani,Rural,1884,2017
210603,Puno,Huancané,Huatasani,Total,3296,2017
210604,Puno,Huancané,Inchupalla,Urbano,172,2017
210604,Puno,Huancané,Inchupalla,Rural,2578,2017
210604,Puno,Huancané,Inchupalla,Total,2750,2017
210605,Puno,Huancané,Pusi,Urbano,908,2017
210605,Puno,Huancané,Pusi,Rural,4402,2017
210605,Puno,Huancané,Pusi,Total,5310,2017
210606,Puno,Huancané,Rosaspata,Urbano,506,2017
210606,Puno,Huancané,Rosaspata,Rural,3779,2017
210606,Puno,Huancané,Rosaspata,Total,4286,2017
210607,Puno,Huancané,Taraco,Urbano,1862,2017
210607,Puno,Huancané,Taraco,Rural,11768,2017
210607,Puno,Huancané,Taraco,Total,13631,2017
210608,Puno,Huancané,Vilque Chico,Urbano,937,2017
210608,Puno,Huancané,Vilque Chico,Rural,6858,2017
210608,Puno,Huancané,Vilque Chico,Total,7795,2017
210701,Puno,Lampa,Lampa,Urbano,5694,2017
210701,Puno,Lampa,Lampa,Rural,5946,2017
210701,Puno,Lampa,Lampa,Total,11641,2017
210702,Puno,Lampa,Cabanilla,Urbano,1196,2017
210702,Puno,Lampa,Cabanilla,Rural,4651,2017
210702,Puno,Lampa,Cabanilla,Total,5847,2017
210703,Puno,Lampa,Calapuja,Urbano,505,2017
210703,Puno,Lampa,Calapuja,Rural,1184,2017
210703,Puno,Lampa,Calapuja,Total,1690,2017
210704,Puno,Lampa,Nicasio,Urbano,541,2017
210704,Puno,Lampa,Nicasio,Rural,1931,2017
210704,Puno,Lampa,Nicasio,Total,2472,2017
210705,Puno,Lampa,Ocuviri,Urbano,719,2017
210705,Puno,Lampa,Ocuviri,Rural,1702,2017
210705,Puno,Lampa,Ocuviri,Total,2422,2017
210706,Puno,Lampa,Palca,Urbano,711,2017
210706,Puno,Lampa,Palca,Rural,1218,2017
210706,Puno,Lampa,Palca,Total,1930,2017
210707,Puno,Lampa,Paratia,Urbano,1040,2017
210707,Puno,Lampa,Paratia,Rural,1862,2017
210707,Puno,Lampa,Paratia,Total,2902,2017
210708,Puno,Lampa,Pucara,Urbano,2204,2017
210708,Puno,Lampa,Pucara,Rural,3331,2017
210708,Puno,Lampa,Pucara,Total,5535,2017
210709,Puno,Lampa,Santa Lucia,Urbano,5697,2017
210709,Puno,Lampa,Santa Lucia,Rural,1758,2017
210709,Puno,Lampa,Santa Lucia,Total,7456,2017
210710,Puno,Lampa,Vilavila,Urbano,512,2017
210710,Puno,Lampa,Vilavila,Rural,795,2017
210710,Puno,Lampa,Vilavila,Total,1308,2017
210801,Puno,Melgar,Ayaviri,Urbano,22247,2017
210801,Puno,Melgar,Ayaviri,Rural,2809,2017
210801,Puno,Melgar,Ayaviri,Total,25057,2017
210802,Puno,Melgar,Antauta,Urbano,3727,2017
210802,Puno,Melgar,Antauta,Rural,1828,2017
210802,Puno,Melgar,Antauta,Total,5556,2017
210803,Puno,Melgar,Cupi,Urbano,326,2017
210803,Puno,Melgar,Cupi,Rural,1789,2017
210803,Puno,Melgar,Cupi,Total,2115,2017
210804,Puno,Melgar,Llalli,Urbano,1855,2017
210804,Puno,Melgar,Llalli,Rural,876,2017
210804,Puno,Melgar,Llalli,Total,2731,2017
210805,Puno,Melgar,Macari,Urbano,3374,2017
210805,Puno,Melgar,Macari,Rural,3975,2017
210805,Puno,Melgar,Macari,Total,7350,2017
210806,Puno,Melgar,Nuñoa,Urbano,4731,2017
210806,Puno,Melgar,Nuñoa,Rural,4083,2017
210806,Puno,Melgar,Nuñoa,Total,8815,2017
210807,Puno,Melgar,Orurillo,Urbano,1171,2017
210807,Puno,Melgar,Orurillo,Rural,6869,2017
210807,Puno,Melgar,Orurillo,Total,8040,2017
210808,Puno,Melgar,Santa Rosa,Urbano,3120,2017
210808,Puno,Melgar,Santa Rosa,Rural,3299,2017
210808,Puno,Melgar,Santa Rosa,Total,6419,2017
210809,Puno,Melgar,Umachiri,Urbano,780,2017
210809,Puno,Melgar,Umachiri,Rural,3116,2017
210809,Puno,Melgar,Umachiri,Total,3897,2017
210901,Puno,Moho,Moho,Urbano,3247,2017
210901,Puno,Moho,Moho,Rural,8629,2017
210901,Puno,Moho,Moho,Total,11877,2017
210902,Puno,Moho,Conima,Urbano,920,2017
210902,Puno,Moho,Conima,Rural,2368,2017
210902,Puno,Moho,Conima,Total,3289,2017
210903,Puno,Moho,Huayrapata,Urbano,999,2017
210903,Puno,Moho,Huayrapata,Rural,1742,2017
210903,Puno,Moho,Huayrapata,Total,2742,2017
210904,Puno,Moho,Tilali,Urbano,792,2017
210904,Puno,Moho,Tilali,Rural,1809,2017
210904,Puno,Moho,Tilali,Total,2601,2017
211001,Puno,San Antonio de Putina,Putina,Urbano,10749,2017
211001,Puno,San Antonio de Putina,Putina,Rural,4246,2017
211001,Puno,San Antonio de Putina,Putina,Total,14996,2017
211002,Puno,San Antonio de Putina,Ananea,Urbano,11566,2017
211002,Puno,San Antonio de Putina,Ananea,Rural,1398,2017
211002,Puno,San Antonio de Putina,Ananea,Total,12965,2017
211003,Puno,San Antonio de Putina,Pedro Vilca Apaza,Urbano,703,2017
211003,Puno,San Antonio de Putina,Pedro Vilca Apaza,Rural,1312,2017
211003,Puno,San Antonio de Putina,Pedro Vilca Apaza,Total,2015,2017
211004,Puno,San Antonio de Putina,Quilcapuncu,Urbano,2334,2017
211004,Puno,San Antonio de Putina,Quilcapuncu,Rural,3100,2017
211004,Puno,San Antonio de Putina,Quilcapuncu,Total,5435,2017
211005,Puno,San Antonio de Putina,Sina,Urbano,578,2017
211005,Puno,San Antonio de Putina,Sina,Rural,1172,2017
211005,Puno,San Antonio de Putina,Sina,Total,1750,2017
211101,Puno,San Román,Juliaca,Urbano,223022,2017
211101,Puno,San Román,Juliaca,Rural,12087,2017
211101,Puno,San Román,Juliaca,Total,235109,2017
211102,Puno,San Román,Cabana,Urbano,1007,2017
211102,Puno,San Román,Cabana,Rural,4207,2017
211102,Puno,San Román,Cabana,Total,5214,2017
211103,Puno,San Román,Cabanillas,Urbano,2404,2017
211103,Puno,San Román,Cabanillas,Rural,2239,2017
211103,Puno,San Román,Cabanillas,Total,4643,2017
211104,Puno,San Román,Caracoto,Urbano,1268,2017
211104,Puno,San Román,Caracoto,Rural,5850,2017
211104,Puno,San Román,Caracoto,Total,7119,2017
211105,Puno,San Román,San Miguel,Urbano,60850,2017
211105,Puno,San Román,San Miguel,Rural,4571,2017
211105,Puno,San Román,San Miguel,Total,65421,2017
211201,Puno,Sandia,Sandia,Urbano,4215,2017
211201,Puno,Sandia,Sandia,Rural,7204,2017
211201,Puno,Sandia,Sandia,Total,11420,2017
211202,Puno,Sandia,Cuyocuyo,Urbano,2075,2017
211202,Puno,Sandia,Cuyocuyo,Rural,3492,2017
211202,Puno,Sandia,Cuyocuyo,Total,5567,2017
211203,Puno,Sandia,Limbani,Urbano,1672,2017
211203,Puno,Sandia,Limbani,Rural,1685,2017
211203,Puno,Sandia,Limbani,Total,3357,2017
211204,Puno,Sandia,Patambuco,Urbano,457,2017
211204,Puno,Sandia,Patambuco,Rural,3760,2017
211204,Puno,Sandia,Patambuco,Total,4218,2017
211205,Puno,Sandia,Phara,Urbano,1497,2017
211205,Puno,Sandia,Phara,Rural,4355,2017
211205,Puno,Sandia,Phara,Total,5853,2017
211206,Puno,Sandia,Quiaca,Urbano,351,2017
211206,Puno,Sandia,Quiaca,Rural,1938,2017
211206,Puno,Sandia,Quiaca,Total,2289,2017
211207,Puno,Sandia,San Juan del Oro,Urbano,2166,2017
211207,Puno,Sandia,San Juan del Oro,Rural,1888,2017
211207,Puno,Sandia,San Juan del Oro,Total,4054,2017
211208,Puno,Sandia,Yanahuaya,Urbano,1051,2017
211208,Puno,Sandia,Yanahuaya,Rural,1121,2017
211208,Puno,Sandia,Yanahuaya,Total,2172,2017
211209,Puno,Sandia,Alto Inambari,Urbano,1620,2017
211209,Puno,Sandia,Alto Inambari,Rural,5866,2017
211209,Puno,Sandia,Alto Inambari,Total,7487,2017
211210,Puno,Sandia,San Pedro de Putina Punco,Urbano,1934,2017
211210,Puno,Sandia,San Pedro de Putina Punco,Rural,8363,2017
211210,Puno,Sandia,San Pedro de Putina Punco,Total,10298,2017
211301,Puno,Yunguyo,Yunguyo,Urbano,11945,2017
211301,Puno,Yunguyo,Yunguyo,Rural,13488,2017
211301,Puno,Yunguyo,Yunguyo,Total,25434,2017
211302,Puno,Yunguyo,Anapia,Urbano,1576,2017
211302,Puno,Yunguyo,Anapia,Rural,259,2017
211302,Puno,Yunguyo,Anapia,Total,1835,2017
211303,Puno,Yunguyo,Copani,Urbano,619,2017
211303,Puno,Yunguyo,Copani,Rural,4391,2017
211303,Puno,Yunguyo,Copani,Total,5010,2017
211304,Puno,Yunguyo,Cuturapi,Urbano,909,2017
211304,Puno,Yunguyo,Cuturapi,Rural,476,2017
211304,Puno,Yunguyo,Cuturapi,Total,1386,2017
211305,Puno,Yunguyo,Ollaraya,Urbano,425,2017
211305,Puno,Yunguyo,Ollaraya,Rural,2474,2017
211305,Puno,Yunguyo,Ollaraya,Total,2899,2017
211306,Puno,Yunguyo,Tinicachi,Urbano,605,2017
211306,Puno,Yunguyo,Tinicachi,Rural,368,2017
211306,Puno,Yunguyo,Tinicachi,Total,974,2017
211307,Puno,Yunguyo,Unicachi,Urbano,457,2017
211307,Puno,Yunguyo,Unicachi,Rural,647,2017
211307,Puno,Yunguyo,Unicachi,Total,1104,2017
220101,San Martín,Moyobamba,Moyobamba,Urbano,60606,2017
220101,San Martín,Moyobamba,Moyobamba,Rural,20477,2017
220101,San Martín,Moyobamba,Moyobamba,Total,81084,2017
220102,San Martín,Moyobamba,Calzada,Urbano,4094,2017
220102,San Martín,Moyobamba,Calzada,Rural,545,2017
220102,San Martín,Moyobamba,Calzada,Total,4640,2017
220103,San Martín,Moyobamba,Habana,Urbano,1339,2017
220103,San Martín,Moyobamba,Habana,Rural,351,2017
220103,San Martín,Moyobamba,Habana,Total,1691,2017
220104,San Martín,Moyobamba,Jepelacio,Urbano,6666,2017
220104,San Martín,Moyobamba,Jepelacio,Rural,9852,2017
220104,San Martín,Moyobamba,Jepelacio,Total,16519,2017
220105,San Martín,Moyobamba,Soritor,Urbano,16374,2017
220105,San Martín,Moyobamba,Soritor,Rural,6707,2017
220105,San Martín,Moyobamba,Soritor,Total,23082,2017
220106,San Martín,Moyobamba,Yantalo,Urbano,2251,2017
220106,San Martín,Moyobamba,Yantalo,Rural,641,2017
220106,San Martín,Moyobamba,Yantalo,Total,2893,2017
220201,San Martín,Bellavista,Bellavista,Urbano,16869,2017
220201,San Martín,Bellavista,Bellavista,Rural,816,2017
220201,San Martín,Bellavista,Bellavista,Total,17685,2017
220202,San Martín,Bellavista,Alto Biavo,Urbano,4152,2017
220202,San Martín,Bellavista,Alto Biavo,Rural,4562,2017
220202,San Martín,Bellavista,Alto Biavo,Total,8715,2017
220203,San Martín,Bellavista,Bajo Biavo,Urbano,2429,2017
220203,San Martín,Bellavista,Bajo Biavo,Rural,11904,2017
220203,San Martín,Bellavista,Bajo Biavo,Total,14334,2017
220204,San Martín,Bellavista,Huallaga,Urbano,1027,2017
220204,San Martín,Bellavista,Huallaga,Rural,1728,2017
220204,San Martín,Bellavista,Huallaga,Total,2755,2017
220205,San Martín,Bellavista,San Pablo,Urbano,6415,2017
220205,San Martín,Bellavista,San Pablo,Rural,2318,2017
220205,San Martín,Bellavista,San Pablo,Total,8734,2017
220206,San Martín,Bellavista,San Rafael,Urbano,5355,2017
220206,San Martín,Bellavista,San Rafael,Rural,789,2017
220206,San Martín,Bellavista,San Rafael,Total,6144,2017
220301,San Martín,El Dorado,San José de Sisa,Urbano,11750,2017
220301,San Martín,El Dorado,San José de Sisa,Rural,4425,2017
220301,San Martín,El Dorado,San José de Sisa,Total,16176,2017
220302,San Martín,El Dorado,Agua Blanca,Urbano,1406,2017
220302,San Martín,El Dorado,Agua Blanca,Rural,996,2017
220302,San Martín,El Dorado,Agua Blanca,Total,2403,2017
220303,San Martín,El Dorado,San Martín,Urbano,3164,2017
220303,San Martín,El Dorado,San Martín,Rural,9066,2017
220303,San Martín,El Dorado,San Martín,Total,12231,2017
220304,San Martín,El Dorado,Santa Rosa,Urbano,2250,2017
220304,San Martín,El Dorado,Santa Rosa,Rural,4762,2017
220304,San Martín,El Dorado,Santa Rosa,Total,7013,2017
220305,San Martín,El Dorado,Shatoja,Urbano,1375,2017
220305,San Martín,El Dorado,Shatoja,Rural,1718,2017
220305,San Martín,El Dorado,Shatoja,Total,3094,2017
220401,San Martín,Huallaga,Saposoa,Urbano,8600,2017
220401,San Martín,Huallaga,Saposoa,Rural,5668,2017
220401,San Martín,Huallaga,Saposoa,Total,14269,2017
220402,San Martín,Huallaga,Alto Saposoa,Urbano,2795,2017
220402,San Martín,Huallaga,Alto Saposoa,Rural,1889,2017
220402,San Martín,Huallaga,Alto Saposoa,Total,4684,2017
220403,San Martín,Huallaga,El Eslabón,Urbano,1276,2017
220403,San Martín,Huallaga,El Eslabón,Rural,876,2017
220403,San Martín,Huallaga,El Eslabón,Total,2153,2017
220404,San Martín,Huallaga,Piscoyacu,Urbano,2196,2017
220404,San Martín,Huallaga,Piscoyacu,Rural,2275,2017
220404,San Martín,Huallaga,Piscoyacu,Total,4471,2017
220405,San Martín,Huallaga,Sacanche,Urbano,1227,2017
220405,San Martín,Huallaga,Sacanche,Rural,1248,2017
220405,San Martín,Huallaga,Sacanche,Total,2476,2017
220406,San Martín,Huallaga,Tingo de Saposoa,Urbano,749,2017
220406,San Martín,Huallaga,Tingo de Saposoa,Rural,66,2017
220406,San Martín,Huallaga,Tingo de Saposoa,Total,816,2017
220501,San Martín,Lamas,Lamas,Urbano,13328,2017
220501,San Martín,Lamas,Lamas,Rural,1723,2017
220501,San Martín,Lamas,Lamas,Total,15052,2017
220502,San Martín,Lamas,Alonso de Alvarado,Urbano,6793,2017
220502,San Martín,Lamas,Alonso de Alvarado,Rural,7844,2017
220502,San Martín,Lamas,Alonso de Alvarado,Total,14637,2017
220503,San Martín,Lamas,Barranquita,Urbano,3835,2017
220503,San Martín,Lamas,Barranquita,Rural,3122,2017
220503,San Martín,Lamas,Barranquita,Total,6957,2017
220504,San Martín,Lamas,Caynarachi,Urbano,6155,2017
220504,San Martín,Lamas,Caynarachi,Rural,4189,2017
220504,San Martín,Lamas,Caynarachi,Total,10345,2017
220505,San Martín,Lamas,Cuñumbuqui,Urbano,2062,2017
220505,San Martín,Lamas,Cuñumbuqui,Rural,1287,2017
220505,San Martín,Lamas,Cuñumbuqui,Total,3350,2017
220506,San Martín,Lamas,Pinto Recodo,Urbano,2435,2017
220506,San Martín,Lamas,Pinto Recodo,Rural,6773,2017
220506,San Martín,Lamas,Pinto Recodo,Total,9208,2017
220507,San Martín,Lamas,Rumisapa,Urbano,1819,2017
220507,San Martín,Lamas,Rumisapa,Rural,1732,2017
220507,San Martín,Lamas,Rumisapa,Total,3551,2017
220508,San Martín,Lamas,San Roque de Cumbaza,Urbano,764,2017
220508,San Martín,Lamas,San Roque de Cumbaza,Rural,914,2017
220508,San Martín,Lamas,San Roque de Cumbaza,Total,1678,2017
220509,San Martín,Lamas,Shanao,Urbano,1014,2017
220509,San Martín,Lamas,Shanao,Rural,1023,2017
220509,San Martín,Lamas,Shanao,Total,2037,2017
220510,San Martín,Lamas,Tabalosos,Urbano,9950,2017
220510,San Martín,Lamas,Tabalosos,Rural,4287,2017
220510,San Martín,Lamas,Tabalosos,Total,14238,2017
220511,San Martín,Lamas,Zapatero,Urbano,2261,2017
220511,San Martín,Lamas,Zapatero,Rural,3427,2017
220511,San Martín,Lamas,Zapatero,Total,5689,2017
220601,San Martín,Mariscal Cáceres,Juanjuí,Urbano,29403,2017
220601,San Martín,Mariscal Cáceres,Juanjuí,Rural,3256,2017
220601,San Martín,Mariscal Cáceres,Juanjuí,Total,32659,2017
220602,San Martín,Mariscal Cáceres,Campanilla,Urbano,4525,2017
220602,San Martín,Mariscal Cáceres,Campanilla,Rural,10259,2017
220602,San Martín,Mariscal Cáceres,Campanilla,Total,14784,2017
220603,San Martín,Mariscal Cáceres,Huicungo,Urbano,4550,2017
220603,San Martín,Mariscal Cáceres,Huicungo,Rural,4118,2017
220603,San Martín,Mariscal Cáceres,Huicungo,Total,8668,2017
220604,San Martín,Mariscal Cáceres,Pachiza,Urbano,3510,2017
220604,San Martín,Mariscal Cáceres,Pachiza,Rural,2680,2017
220604,San Martín,Mariscal Cáceres,Pachiza,Total,6190,2017
220605,San Martín,Mariscal Cáceres,Pajarillo,Urbano,1445,2017
220605,San Martín,Mariscal Cáceres,Pajarillo,Rural,4242,2017
220605,San Martín,Mariscal Cáceres,Pajarillo,Total,5688,2017
220701,San Martín,Picota,Picota,Urbano,9606,2017
220701,San Martín,Picota,Picota,Rural,1124,2017
220701,San Martín,Picota,Picota,Total,10731,2017
220702,San Martín,Picota,Buenos Aires,Urbano,1330,2017
220702,San Martín,Picota,Buenos Aires,Rural,1732,2017
220702,San Martín,Picota,Buenos Aires,Total,3063,2017
220703,San Martín,Picota,Caspisapa,Urbano,1733,2017
220703,San Martín,Picota,Caspisapa,Rural,403,2017
220703,San Martín,Picota,Caspisapa,Total,2137,2017
220704,San Martín,Picota,Pilluana,Urbano,847,2017
220704,San Martín,Picota,Pilluana,Rural,38,2017
220704,San Martín,Picota,Pilluana,Total,885,2017
