ubigeo,distrito,tipo_area,poblacion,anio
210208,"Puno, Azángaro, distrito: Muñani",Rural censal,4889,2017
210208,"Puno, Azángaro, distrito: Muñani",Total,6976,2017
210209,"Puno, Azángaro, distrito: Potoni",Urbano censal,2053,2017
210209,"Puno, Azángaro, distrito: Potoni",Rural censal,2040,2017
210209,"Puno, Azángaro, distrito: Potoni",Total,4093,2017
210210,"Puno, Azángaro, distrito: Saman",Urbano censal,465,2017
210210,"Puno, Azángaro, distrito: Saman",Rural censal,9596,2017
210210,"Puno, Azángaro, distrito: Saman",Total,10062,2017
210211,"Puno, Azángaro, distrito: San Anton",Urbano censal,3707,2017
210211,"Puno, Azángaro, distrito: San Anton",Rural censal,3945,2017
210211,"Puno, Azángaro, distrito: San Anton",Total,7652,2017
210212,"Puno, Azángaro, distrito: San José",Urbano censal,2231,2017
210212,"Puno, Azángaro, distrito: San José",Rural censal,2868,2017
210212,"Puno, Azángaro, distrito: San José",Total,5100,2017
210213,"Puno, Azángaro, distrito: San Juan de Salinas",Urbano censal,172,2017
210213,"Puno, Azángaro, distrito: San Juan de Salinas",Rural censal,2896,2017
210213,"Puno, Azángaro, distrito: San Juan de Salinas",Total,3069,2017
210214,"Puno, Azángaro, distrito: Santiago de Pupuja",Urbano censal,171,2017
210214,"Puno, Azángaro, distrito: Santiago de Pupuja",Rural censal,4553,2017
210214,"Puno, Azángaro, distrito: Santiago de Pupuja",Total,4724,2017
210215,"Puno, Azángaro, distrito: Tirapata",Urbano censal,659,2017
210215,"Puno, Azángaro, distrito: Tirapata",Rural censal,2325,2017
210215,"Puno, Azángaro, distrito: Tirapata",Total,2985,2017
210301,"Puno, Carabaya, distrito: Macusani",Urbano censal,11897,2017
210301,"Puno, Carabaya, distrito: Macusani",Rural censal,1733,2017
210301,"Puno, Carabaya, distrito: Macusani",Total,13630,2017
210302,"Puno, Carabaya, distrito: Ajoyani",Urbano censal,1520,2017
210302,"Puno, Carabaya, distrito: Ajoyani",Rural censal,833,2017
210302,"Puno, Carabaya, distrito: Ajoyani",Total,2354,2017
210303,"Puno, Carabaya, distrito: Ayapata",Urbano censal,2593,2017
210303,"Puno, Carabaya, distrito: Ayapata",Rural censal,6907,2017
210303,"Puno, Carabaya, distrito: Ayapata",Total,9500,2017
210304,"Puno, Carabaya, distrito: Coasa",Urbano censal,3640,2017
210304,"Puno, Carabaya, distrito: Coasa",Rural censal,3240,2017
210304,"Puno, Carabaya, distrito: Coasa",Total,6880,2017
210305,"Puno, Carabaya, distrito: Corani",Urbano censal,2574,2017
210305,"Puno, Carabaya, distrito: Corani",Rural censal,1907,2017
210305,"Puno, Carabaya, distrito: Corani",Total,4481,2017
210306,"Puno, Carabaya, distrito: Crucero",Urbano censal,7412,2017
210306,"Puno, Carabaya, distrito: Crucero",Rural censal,2328,2017
210306,"Puno, Carabaya, distrito: Crucero",Total,9740,2017
210307,"Puno, Carabaya, distrito: Ituata",Urbano censal,831,2017
210307,"Puno, Carabaya, distrito: Ituata",Rural censal,7166,2017
210307,"Puno, Carabaya, distrito: Ituata",Total,7997,2017
210308,"Puno, Carabaya, distrito: Ollachea",Urbano censal,2679,2017
210308,"Puno, Carabaya, distrito: Ollachea",Rural censal,3494,2017
210308,"Puno, Carabaya, distrito: Ollachea",Total,6173,2017
210309,"Puno, Carabaya, distrito: San Gaban",Urbano censal,1627,2017
210309,"Puno, Carabaya, distrito: San Gaban",Rural censal,5433,2017
210309,"Puno, Carabaya, distrito: San Gaban",Total,7060,2017
210310,"Puno, Carabaya, distrito: Usicayos",Urbano censal,3757,2017
210310,"Puno, Carabaya, distrito: Usicayos",Rural censal,5474,2017
210310,"Puno, Carabaya, distrito: Usicayos",Total,9231,2017
210401,"Puno, Chucuito, distrito: Juli",Urbano censal,8566,2017
210401,"Puno, Chucuito, distrito: Juli",Rural censal,12427,2017
210401,"Puno, Chucuito, distrito: Juli",Total,20994,2017
210402,"Puno, Chucuito, distrito: Desaguadero",Urbano censal,8635,2017
210402,"Puno, Chucuito, distrito: Desaguadero",Rural censal,5630,2017
210402,"Puno, Chucuito, distrito: Desaguadero",Total,14265,2017
210403,"Puno, Chucuito, distrito: Huacullani",Urbano censal,2468,2017
210403,"Puno, Chucuito, distrito: Huacullani",Rural censal,7159,2017
210403,"Puno, Chucuito, distrito: Huacullani",Total,9627,2017
